Device,DType,BS,HeadsQ,HeadsKV,SeqLenQ,SeqLenKV,HeadDim,Ops(QK+SV)(M),Size(MB),TFLOPs,BW(TB/s),Memory(us),Compute(us),ProjectLatency(us),Bound
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,60,32,8,1,128,128,360.0,93.75,2.19,1.5,65.51,172.07,172.07,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
IntelGaudi2C,BF16,64,32,8,1,128,128,384.0,100.0,2.19,1.5,69.88,183.55,183.55,compute
